Meteor Falls;Meteorfälle;
Ohh, seeing all these cute Pokémon,\nthey make we want to get my own!\rI'm going to go catch some!;---;
This Pokémon won the Beauty Contest\nhere before.\rWell, guess what? Today, I made it\nwin a Smartness Contest!\rMy abilities scare even me|;---;
That young man who won earlier had\na whole bunch of different PokéBlocks.\rCan you win if you had that many\nof those things?;---;
Little kids can dart around so quickly|\rYou don't dare take your eyes off them\nfor an instant. It's very taxing.\rMine are with my Pokémon, so they\nshould be okay, but|\r109 woman;
Yo, Trainers!\nWhether you're hot to trot,\nor cool cat not,\nchill at my papa's spot!;seashore house girl;
Mr. Sea: Want to buy some Soda Pop?\nPokémon love it!\rJust $300 a bottle!\nBuy some!;---;
I'm the owner of the Seashore House.\nBut you can call me Mr. Sea!\rWhat I love above all is to see hot\nPokémon battles.\rLet me see that your heart burns hot!\rIf you can defeat all the Trainers\nhere, I'll reward your efforts.;---;
Mr. Sea: Show me some hot matches!\rI run this Seashore House just for\nthat reason alone!;---;
Mr. Sea: You're scorching hot!\nThose battles blazed!\nI'm more than just satisfied!\rAs thanks for showing me your hot\nstreak, I want you to take these.\rIt's half a dozen bottles of Soda Pop!;---;
The light of the lighthouse reaches\ndozens of miles away.\rI wonder if it doesn't startle Pokémon\nin the sea.;---;
[CRY:263]Guguuh!;[CRY:263]Guguuh!;
The water around these parts is clean.\rBut, I get my Zigzagoon to pick up\nlitter from the shoreline at times.\rDirty water becomes rain and joins our\nrivers, which we drink from|\rIf we pollute the sea, it all comes\nback to haunt us eventually.;---;
Shopping where you can breathe the\nscent of the ocean|\rSlateport is such a wonderful place!;---;
Recently, a Battle Tent was built\nin Slateport.\rGyms are fun, but the Battle Tent's\nawesome in its own way.\rYou should go find tough Pokémon\nfor the Battle Tent;---;
Do you know what they do with old\nships that become too creaky to sail?\rThey sink them in the sea so they\nbecome habitats for Pokémon.;---;
The sea is just so vast|\rCould the sea have been made by\nthe tears shed by Pokémon?;---;
Oh?\nYour [TEAM:0]|;Oh?\nDein [TEAM:0]|;
Oh! Your [TEAM:0], that Effort\nRibbon looks good on it!;Oh! Das Fleiß-Band steht\ndeinem [TEAM:0]!;
You have to go for it a little harder.\rIf you do, I'll give your Pokémon\nsomething nice.;Du musst dich ein Bisschen\nmehr anstrengen.\rDann habe ich auch etwas\nSchönes für dein Pokémon.;
Went for it stupendously!\rAs its reward, please give it this\nEffort Ribbon.;Hat sich sehr angestrengt!\rZur Belohnung erhält es\nvon mir dieses Fleiß-Band.;
[PLAYER] received an Effort Ribbon.;[PLAYER] erhielt ein Fleiß-Band.;
[PLAYER] put the Effort Ribbon\non [TEAM:0].;[PLAYER] steckt [TEAM:0] das\nFleiß-Band an.;
If you want to change your Pokémon's\nnickname, you'll have to get the Name\nRater to help you.;---;
Wroooar! I'm going to compete in\nthe Battle Tent, too!\rBut before that, I need to catch\nsome Pokémon!;---;
Whew| I'm just bushed|\rI hiked over from Mauville City.\nBut, boy, this city's huge.\rIf I'd known this, I would've ridden\nmy Bike here.;---;
When I was a child, I visited\nthe Museum often.\rI used to dream about the mysteries of\nthe sea after seeing the exhibits.;---;
What is that over there?\nThat long line|;---;
Hey, there! Quit pushing!\nThis is the line, can't you see?;---;
Team Aqua has a policy of\nassembling and dispersing at\nthe operation site.;---;
Our Boss is brilliant.\rWhat would he want to do with\na Museum now?;---;
Why are we even lining up and paying?\nWe should just march in!;---;
When this operation's over, I'll take\nyou to a hot spring spa!\rThat's what our leader said.\nI can't wait!;---;
My Pokémon has a Hasty nature.\rIt has higher Speed compared to\nmy other Pokémon.\rMaybe their nature has something to\ndo with the stat gains of Pokémon.;---;
You're a Trainer, aren't you?\rSince you came to Slateport City,\nyou must be going to the Battle Tent.;---;
Hi, hi! I'm the Name Rater!\nI'm the fortune-teller of names!\rI shall be pleased to rate your\nPokémon's nickname.;Hallo! Ich bin der Namenbewerter!\nIch bin das Orakel der Namen!\rIch würde mich freuen, die\nKosenamen deiner Pokémon bewerten\nzu dürfen.;
Which Pokémon's nickname should\nI critique?;Für welches Pokémon soll\nich den Kosenamen bewerten?;
Hmmm| %s, is it? That is\nquite a fine name you bestowed.;Hmm| %s, nicht wahr? Da hast\ndu aber einen schönen Namen verliehen.;
Ah, good. Then, what shall the new\nnickname be?;Sehr schön! Und wie soll\nder neue Kosename lauten?;
Done! From now on, this Pokémon\nshall be known as %s!\rIt is a better name than before!\nHow fortunate for you!;Fertig! Von nun an heißt\ndein Pokémon %s!\rDas ist ein besserer Name als der\nvorherige. Welch ein Glück für dich!;
I see.\nDo come visit again.;Ich verstehe.\nKomm mich mal wieder besuchen.;
Done! From now on, this Pokémon\nshall be known as %s!\rIt looks no different from before,\nand yet, this is vastly superior!\rHow fortunate for you!;Fertig! Von nun an heißt\ndein Pokémon %s!\rEigentlich unterscheidet sich\nder Name nicht von dem vorherigen,\nund doch ist er um einiges besser!\rWelch ein Glück!;
Hmmm| %s it is!\rThis is a magnificent nickname!\nIt is impeccably beyond reproach!\rYou'll do well to cherish your\n%s now and beyond.;Hmmm| %s!\rDas ist ein wundervoller Kosename!\nEin Name ohne Fehl und Tadel!\rDu tust gut daran, %s\nauch weiterhin liebevoll zu behandeln!;
But! What say you, if I were to\nsuggest a slightly better name?;Aber! Was hältst du davon, wenn\nich ihm einen etwas besseren Namen gebe?;
The Market does have some interesting\nmerchandise.\rBut there are some items you can only\nget at a Pokémon Mart.;---;
A Great Ball is better than a Poké Ball\nat catching Pokémon.\rWith this, I should be able to get that\nelusive Pokémon|;---;
Want a tip for battling?\rI'd say it's raising different kinds\nof Pokémon in a balanced manner.\rIt's no good to make just one\nPokémon strong.\rIf it has a type disadvantage,\nit might not stand a chance.;---;
I trade Pokémon with my friends.\rIf a traded Pokémon is holding an\nitem, it makes me twice as happy!;---;
[CRY:311]Pluuu!;[CRY:311]Pluuu!;
[CRY:312]Nuuun!;[CRY:312]Nuuun!;
[CRY:184]Marimari?;[CRY:184]Marimari?;
[CRY:300]Fffnyaaaah|;[CRY:300]Fffnyaaaah|;
Do Pokémon enjoy having items used\non them?\rMine acted really happy when I gave\nit some Protein.;---;
Pokémon are very sensitive to\nthe feelings of their Trainers.\rIf you treat your Pokémon with love\nand care, they'll love you back.;---;
I love seeing Pokémon that love\ntheir Trainers.\rPokémon are very sensitive to\nthe feelings of their Trainers.\rIf you treat your Pokémon with love\nand care, they'll love you back.\rWhen your Pokémon grow to love you,\nplease come show me.;---;
Your Pokémon really adores you.\rFor you, a most compassionate\nTrainer, a gift from the Fan Club!;---;
I'm sorry, but I've nothing else to\ngive you! None at all!\rAfter all, you're blessed with the gift\nof raising Pokémon without resorting\nto any items!;Tut mir Leid, mehr kann\nich dir leider nicht geben!\nIch habe nichts mehr!\rAber du besitzt etwas viel Wertvolleres:\nDas Talent, Pokémon ohne Zuhilfenahme\nvon Items perfekt aufzuziehen!;
Er-hem! I am the Chairman of the\nPokémon Fan Club!\rBeing the Chairman, I am naturally\nthe most important!\rNo one can best me when it comes\nto raising Pokémon. No one!\rWell, let me tell you about\nPokémon Contests.\rThey're events where one can show off\nPokémon for the world to see!\rHowever, they're held in far-off towns,\nso I cannot participate often enough.\rThat is why we gather here to show\noff our Pokémon, and have others\nshow us theirs.;Äh-hm. Ich bin der Vorsitzende\ndes Pokémon-Fanclubs!\rAls Vorsitzender bin ich natürlich\ndie wichtigste Person hier!\rKeiner kann mir im Umgang mit\nPokémon das Wasser reichen. Keiner!\rAber jetzt lass mich dir etwas\nzu den Pokémon Wettbewerben sagen.\rHier kann jeder sein\nPokémon der Welt vorstellen!\rSie finden allerdings in abgelegenen\nOrten statt, daher kann ich\nnicht oft an ihnen teilnehmen.\rDeshalb haben wir uns hier getroffen.\nWir zeigen uns gegenseitig unsere Pokémon.;
The Pokémon of a Trainer who has\nentered a Pokémon Contest|\nThat, I would like to see.;Das Pokémon eines Trainers, das an\neinem Pokémon Wettbewerb teilnimmt|\nDas würde ich zu gerne mal sehen.;
Er-hem! I see you've participated in\na Pokémon Contest!\rPlease! Allow me to examine how you\nhave raised your Pokémon.\rIt delights me no end to see Pokémon\nraised by other Trainers.\rThe happy expressions of Pokémon\nraised with proper care|\rThe kindly eyes of the Trainer that\nnurtured and raised the Pokémon|\rThe very thought fills my heart to\noverwhelming with joy.\rOh! I do beg your pardon!\nForgive me for prattling on so!\rPlease! Allow me to examine how much\nyour Pokémon has grown!;Äh-hm. Wie ich sehe, hast du an\neinem Pokémon Wettbewerb teilgenommen.\rBitte! Darf ich mir mal anschauen,\nwie du deine Pokémon aufgezogen hast?\rEs ist toll zu sehen, wie\nandere Trainer ihre Pokémon aufziehen.\rDie zufriedenen Gesichter der\nPokémon, die gut behandelt werden|\rDie fürsorgliche und liebevolle\nArt ihrer Trainer|\rMein Herz geht über vor Freude -\nda gibt es so viel Glück.\rOh je! Entschuldige, ich schwatze\nhier die ganze Zeit vor mich hin!\rBitte erlaube mir einen Blick auf\ndeine Pokémon. Wie sind sie gewachsen?;
How is your Pokémon growing?\nAllow me to examine it.;Bitte erlaube mir einen Blick\nauf deine Pokémon.\rWie sind sie gewachsen?;
Your [TEAM:0], it is growing in\na most impressive manner!\nIt is one fine specimen!\rBut! If you were to give it this,\nit would grow even better! Indeed!;Dein [TEAM:0] ist\nwirklich sehr beeindruckend!\rDas ist wirklich ein\nwunderbares Exemplar!\rUnd wenn du ihm die gibst,\nwird es noch besser wachsen! Wirklich!;
Let a Pokémon hold that Red Scarf.\rEveryone will recognize the coolness\nof that Pokémon!;Lass ein Pokémon einen Roten Schal\ntragen. Dadurch wir die Coolness\ndeines Pokémon unübersehbar!;
Let a Pokémon hold that Blue Scarf.\rIts beauty will be accentuated much\nmore than now!;Lass ein Pokémon einen Blauen Schal\ntragen. Dadurch wir die Schönheit\ndeines Pokémon unübersehbar!;
Let a Pokémon hold that Pink Scarf.\rIt will draw out the cuteness of\nthe Pokémon some more!;Lass ein Pokémon einen Pinken Schal\ntragen. Dadurch wir die Anmut\ndeines Pokémon unübersehbar!;
Let a Pokémon hold that Green Scarf.\rThat will enhance the\nsmartness of Pokémon!;Lass ein Pokémon einen Grünen Schal\ntragen. Dadurch wir die Klugheit\ndeines Pokémon unübersehbar!;
Let a Pokémon hold that Yellow Scarf.\rIt will bolster your Pokémon's\ntoughness so much more!;Lass ein Pokémon einen Gelben Schal\ntragen. Dadurch wir die Stärke\ndeines Pokémon unübersehbar!;
Hmmm| It's not bad, but it's not\ngood, either|\rYou, the Trainer, must put more\neffort into raising this Pokémon!\rFor instance, may I suggest that\nyou give it more Poké Blocks?;Hmm| Das ist weder gut noch schlecht|\nDu bist der Trainer.\rStreng dich bei der\nAufzucht dieses Pokémon mehr an!\rDürfte ich vorschlagen,\nihm mehr Poké-Riegel zu geben?;
Hm, hm|\nI see|;Hm, hm| Verstehe|;
Heh! My Pokémon totally rules!\nIt's cooler than any Pokémon!\rI was lipping off with a swagger in\nmy step like that when the Chairman\nchewed me out.\rThat took the swagger out of my step.;---;
If you'd like, I'll teach the move\nSwagger to a Pokémon of yours.;---;
What, no? Can't you get into\nthe spirit of things?;---;
All right, which Pokémon wants to\nlearn how to Swagger?;---;
So, like, I couldn't find myself any\nPokémon that were, like, for me.\rSo, I figured, like, hey, I should file\na complaint to the guy there?\rAnd he wouldn't hear me out, like, hey!\nSo, like, total bummer, man!\rHey, like, you! Zip it, you know?\nJust, you know, take this!;---;
That's, like, TM41, you know?\nHey, it's Torment, you hearing me?\rLike, it won't let the other guy\nuse the same move twice in a row, see?\rHey, now, you listen here, like,\nI'm not laying a torment on you!;---;
I don't really like Bug Pokémon,\nbut maybe I'll try using some for\na change of pace.\rWho knows, I might even get to like them!;---;
You can battle all you want here even\nif you don't have any tough Pokémon.;---;
Wouldn't it be nice if they had more of\na selection?;---;
Your next opponent appears to\nbe free-spirited and unrestrained.;---;
Your next opponent appears to\nbe one based on total preparation.;---;
Your next opponent appears to\nbe slow and steady.;---;
Your next opponent appears to\nbe one of endurance.;---;
Your next opponent appears to\nbe high risk, high return.;---;
Your next opponent appears to\nbe weakening the foe to start.;---;
Your next opponent appears to\nbe impossible to predict.;---;
Your next opponent appears to\ndepend on the battle's flow.;---;
Your next opponent appears to\nbe flexibly adaptable to the situation.;---;
I'm sorry, but I cannot help\nyou with the next opponent.;---;
Very well, now select your\nthree Pokémon, please.;---;
How splendid! You have beaten\nthree Trainers in succession!\rIn commemoration of your 3-win streak,\nwe present you with this prize.;---;
Congratulations! You've won seven\nstraight Battle Swap matches!\rIn recognition of your 7-win streak,\nwe award you these Battle Point(s).;---;
[PLAYER] received %dBP.;[PLAYER] erhält %dBP.;
The first opponent is waiting.;Der erste Gegner wartet bereits.;
Which Pokémon of your last oppponent\nwould you like to swap for?;Welches Pokémon deines letzten\nGegners möchtest du erhalten?;
Select your Pokémon that you\nwould like to swap.;Welches deiner Pokémon möchtest\ndu eintauschen?;
The Infinity Cave is a very\nmysterious place.\rAll kinds of Pokémon seem to live in there.\rBut for some reason, it is not possible\nto catch them with Poké Balls|;Die Endloshöhle ist ein\nsehr mysteriöser Ort.\rViele Arten von Pokémon\nleben in ihr.\rAber scheinbar ist es nicht möglich\ndie Pokémon auch mit Pokébällen zu fangen|;
The Infinity Cave is a very\nmysterious place.\rRecently, I started to investigate\nif there is a method to capture\nthe Pokémon you can find inside.;Die Endloshöhle ist ein\nsehr mysteriöser Ort.\rIch suche nach einem Weg,\nPokémon zu fangen, die in ihr leben.;
The Infinity Cave is a very\nmysterious place.\rAccording to my research, you need\nvery special Poké Balls if you\nwant to capture any Pokémon in there.\rIf you bring me a Premier Ball, then I can\ncreate such a special Poké Ball for you.;Die Endloshöhle ist ein\nsehr mysteriöser Ort.\rIch habe herausgefunden, dass\nman sehr spezielle Pokébälle\nbraucht, um ihre Pokémon zu fangen.\rWenn du mir einen Premierball bringst,\ndann kann ich dir einen solchen\nspeziellen Pokéball herstellen.;
Give a Premier Ball to the scientist?;Möchtest du dem Wissenschaftler\neinen Premierball geben?;
Oh! That is a fine Premier Ball.\nJust a monent, please.\r| | |\r| | |\rDone. Here is your Infinity Ball.;Oh! Das ist ein schöner Premierball.\nEinen Augenblick bitte.\r| | |\r| | |\rTada! Hier ist dein Endlosball.;
One word of advice, though.\rInfinity Balls are made exclusively\nfor the Infinity Cave.\rThey won't work anywhere else.;Ein Hinweis noch.\nEndlosbälle sind speziell für die\nEndloshöhle entworfen.\rSie funktionieren sonst\nnirgendwo.;
The Infinity Cave is the perfect\nplace to train my Pokémon.\rDepending on where I enter,\ndefeating the Pokémon in there seems\nto especially raise just a single\nstat of my Pokémon.;Die Endloshöhle ist der perfekte\nOrt, um meine Pokémon zu trainieren.\rJe nachdem, wo ich einsteige\nund die wilden Pokémon besiege,\nscheint sich bei meinen Pokémon immer\nnur ein Statuswert besonders zu erhöhen.;
Which should I choose?\rMake a beeline for Mauville on\nCycling Road, or take the low road\nand look for Pokémon?;---;
Team Aqua's activities|\nWe can't talk about them yet.;---;
I want to get going to Slateport and\nkick up a ruckus!;---;
This is my first job after joining\nTeam Aqua. It's a little scary.;---;
Team Aqua's actions should bring\nsmiles to people's faces!;---;
I don't have a Bike, so I'll take\na leisurely walk on the low road.;---;
Learning techniques will make Bike\nriding even more fun.\rThere are some places that you can\nreach only by using a Bike technique.;---;
Oh, hey, you got that Bike from Rydel!\rOh, it's glaringly obvious.\nIt says right on your bike|\rRydel, Rydel, Rydel, Rydel, Rydel,\nRydel, Rydel, Rydel, Rydel, Rydel,\rRydel, Rydel, Rydel, Rydel, Rydel,\nRydel, Rydel, Rydel, Rydel, Rydel,\rRydel, Rydel, Rydel, Rydel, Rydel,\nRydel, Rydel, Rydel, Rydel, Rydel,\rRydel, Rydel, Rydel, Rydel, Rydel,\nRydel, Rydel, Rydel, Rydel, Rydel,\rRydel, Rydel, Rydel, Rydel, Rydel,\nRydel, Rydel, Rydel, Rydel, Rydel|\rThat name's everywhere.\rYou should ride it around all over\nthe place--it's good advertising!;---;
The two roads, one above, one below|\rA road each for people and Pokémon.\nPerhaps that is right and fair.;---;
Wouldn't it be great to ride a Bike\nat full speed on Cycling Road?;---;
Hi, have you been checking out TVs?;---;
You know, it's cool to have Pokémon\nbattles and stuff|\rBut if your Pokémon gets hurt,\nyou have to nurse it back to health.;---;
Have you been to Rydel's Cycles yet?\rRydel, the owner, is a very generous man.;---;
The roads of this town stretch north\nand south, and east and west.\rBecause of that, we get all sorts of\npeople coming through.;---;
Did you know that you can go from\nhere a long way in that direction\nwithout changing direction?\rI might even be able to roll that way.\rDo you think your Pokémon will\nwant to roll, too?;---;
I can teach one the move Rollout\nif you'd like.;---;
You don't need to be shy about it.\nLet's roll!;---;
Ehehe, sure thing! It'd be great if\nthe Pokémon looked like me.;---;
Rolling around in the grass makes me\nhappy. Come on, let's roll!;---;
Even if there isn't a boat, you can\ncross rivers and the sea if you have\na Pokémon that knows Surf.\rPokémon can be counted on to do so much!;---;
Hmm!\nWe're of identical minds!\rHmm!\nTake this Fishing Rod!;---;
Wherever there's water, try your luck\nat fishing.;---;
Try catching all sorts of Pokémon\nwith your Fishing Rod.;---;
Don't you like to fish?;---;
Hmm! Fishing is fun!\rWouldn't you agree?;---;
What do you think?\nAren't these flowers pretty?\rI planted them all!;---;
My papa told me.\rHe says this tunnel is full of\ntimid Pokémon.\rThey get all scared of loud noise and\nmake a big uproar.\rSo they had to stop the big tunnel project.\rBut there's one man. He's trying to dig\nthe tunnel by himself!;---;
There was a man who dug a tunnel for\na lady he loved.\rI don't really get it, but hey!;---;
My Pokémon and I, we've been riding\na hot winning streak.\rSo I decided to make my Battle Tent\ndebut in this town.;---;
Did you see the cave next to the\nBattle Tent?\rThere's a guy in there who's trying to\nbust up boulders so he can bust out\nthrough to the other side.\rIt'd be great if we could go through|\nIt'll make it easy to visit Rustboro.;---;
That cave next to the Battle Tent\nis now a tunnel to the other side.\rIt's great--it's easy to go shop for\nnew Devon products in Rustboro now.;---;
The way the winds blow, volcanic ash\nis never blown in this direction.\rThe air is clean and delicious here.\nLiving here should do wonders for even\nfrail and sickly people.;---;
Thanks to you, I can see my girlfriend\nevery day.\rHappy? You bet I am!;---;
Let me see your Pokémon.\nI'll check to see how much it likes you.\rOh.\nYour Pokémon|;---;
It adores you.\nIt can't possibly love you any more.\nI even feel happy seeing it.;---;
It seems to be very happy.\nIt obviously likes you a whole lot.;---;
It likes you quite a lot.\nIt seems to want to be babied a little.;---;
It's getting used to you.\nIt seems to believe in you.;---;
It's not very used to you yet.\nIt neither loves nor hates you.;---;
It's very wary.\nIt has scary viciousness in its eyes.\nIt doesn't like you much at all.;---;
This is a little hard for me to say|\rYour Pokémon simply detests you.\nDoesn't that make you uncomfortable?;---;
[CRY:704] Nuuuu!;[CRY:704] Nuuuu!;
Far away, deep in Ever Grande City,\nis the Pokémon League.\rThe Trainers who gather there are\nall frighteningly well skilled.;---;
In the Pokémon League, I think the\nrules say that you have to battle the\nElite Four all in a row.\rIf you lose to any of them, you have to begin\nyour challenge again from the first one.;---;
You can't consider yourself a real Trainer\nif you don't have faith in your Pokémon.\rOnly those people who can believe\nin their battling Pokémon can win\nthrough to the very end.;---;
The reason why anyone would visit Verdanturf|\rIt's the Battle Tent.\nIt goes without saying.\rOr is there somebody here that you\ncame to see?;---;
There's a move that gets stronger\nwhen you keep using it in a row.\rIt's a Bug-type move, and it is\nwickedly cool.;---;
It's called Fury Cutter.\nWant me to teach it to a Pokémon?;---;
We're not on the same wavelength.;---;
Yay!\nShow me which Pokémon I should teach.;---;
I get a thrill watching to see if\nthe move keeps hitting in succession!;---;
| | |\rCome back once your Pokémon has hatched.;---;
Wally: Aww, Uncle, please?\rI want to challenge this Gym and see\nhow much better I've become.\rPlease? May I, please?;---;
Uncle: Now hold on, Wally.\rSince you started living with Pokémon,\nyou have grown quite a lot stronger.\rBut don't you think you're pushing it\nto suddenly challenge a Gym?;---;
Wally: I'm not pushing it.\rIf I combine forces with Ralts,\nwe can beat anyone!;---;
Wally: Oh! Hi, [PLAYER]!\rI've gotten a lot stronger since we met.\r[PLAYER], I want you and my Uncle to\nunderstand that.\r[PLAYER], please, will you have\na battle with me?;---;
Wally: Uncle|\nI'll go back to Verdanturf|;---;
Uncle: Wally, there's no need to be so\ndown on yourself.\rWhy, what's keeping you from becoming\nstronger and stronger?\rCome on, let's go home.\nEveryone's waiting for you.;---;
Uncle: [PLAYER], it just dawned on me\nthat you must be the Trainer who kept an eye\nout for Wally when he caught his Pokémon.\rWhy don't you visit us in Verdanturf sometime?\nI'm sure Wally would enjoy it.;---;
Scott: Hehe|\nI was watching that match!\rYou're friends with that boy Wally,\naren't you?\rBut you didn't hold anything back\nand beat him impressively.\rYeah! That's what a real Pokémon\nbattle is all about!\rI idolize Trainers like that!\r| | | | | |\nI'll be cheering for you!;---;
Hey, how's it going,\nChampion-bound [PLAYER]?\rWattson, the Leader of Mauville Gym\nuses Electric-type Pokémon.\rIf you challenge him with Water-type\nPokémon, he'll zap them! Bzzt!\rAnd, he's put in switch-controlled\ndoors all over his Gym! Eccentric!\rHey, go for it!;---;
Whoa, you're electrifying!\nYou've powered the door open!;---;
I've given up on my plans to convert\nthe city, I have.\rAnd so, I put my time into making\ndoor traps in my Gym.\rOh? Now, what are you doing here?\rWhat's that? You say you've gotten\npast all my rigged doors?\rWahahahah!\nNow, that is amusing!\rThen, I, Wattson, the Leader of\nMauville Gym, shall electrify you!;---;
You ended up giving me a thrill!\nTake this Badge!;---;
With the Dynamo Badge, Pokémon can\nuse Rock Smash out of battle.\rHmm|\nYou should take this, too!;---;
That TM49 there contains Shock Wave.\rIt's a trustworthy move that never\nmisses! You can count on it!;---;
I swell with optimism, seeing a promising\nyoung Trainer like you!;---;
Mauville City Pokémon Gym;Malvenfroh City Pokémon-Arena;
If I had a Bike, it'd be easy to cycle to\nSlateport for some shopping.\rI'd be able to buy Dream Balls at the\nPokémon Mart in Slateport|;---;
Oh! You have a Dream Ball?\nWill you trade it for a Coin Case?;---;
Oh, I'm so happy!\nOkay, I'll trade you a Coin Case!;---;
That Coin Case can be used\nat the Game Corner.;---;
Oh, that's disappointing.\rA Coin Case is needed for the\nGame Corner.;---;
Woohoo!\rI hear people call me the Rock Smash\nGuy, but I find that sort of degrading.\rI think I deserve a bit more respect,\nlike maybe the Rock Smash Dude.\rWoohoo!\rAnyways, your Pokémon look pretty strong.\rI like that!\nHere, take this Hidden Machine!;---;
That HM contains Rock Smash.\rIf you come across large boulders\nthat block your path|\rWell, use that HM move and smash\nthem right out of your way!\rYes, sir! Smash rocks aside, I say!\nWoohoo!;---;
Oh, yes, if you smash a rock, a Pokémon\ncould come flying out of hiding.\rWoohoo!;---;
Well, well, what have we here?\nA most energetic customer!\rMe? You may call me Rydel.\nI'm the owner of this cycle shop.;---;
Rydel: Your Running Shoes|\nThey're awfully filthy.;---;
Rydel: Is that right?\rThen, I guess you have no need for\nany of my Bikes.;---;
Rydel: Hm, hm| | | | |\rYou're saying that you came all this\nway from Littleroot?\rMy goodness!\nThat's ridiculously far!\rIf you had one of my Bikes, you could\ngo anywhere easily while feeling the\ngentle caress of the wind!\rI'll tell you what!\nI'll give you a Bike!\rOh, wait a second!\rI forgot to tell you that there are\ntwo kinds of Bikes!\rThey are the Mach Bike and\nthe Acro Bike!\rThe Mach Bike is for cyclists who want\nto feel the wind with their bodies!\rAnd an Acro Bike is for those who\nprefer technical rides!\rI'm a real sweetheart, so you can\nhave whichever one you like!;---;
Mach Bike;Eilrad;
Acro Bike;Kunstrad;
Rydel: If you get the urge to switch\nBikes, just come see me!;---;
Rydel: Oh? Were you thinking about\nswitching Bikes?;---;
Rydel: Okay, no problem!\nI'll switch Bikes for you!;---;
Rydel: Good, good!\nI'm happy that you like it!;---;
I'm learning about Bikes while\nI work here.\rIf you need advice on how to ride your Bike,\nthere're a couple handbooks in the back.;---;
It's a handbook on the Mach Bike.\rA Bike moves in the direction that\nthe + Control Pad is pressed.\rIt will speed up once it gets rolling.\rTo stop, release the + Control Pad.\nThe Bike will slow to a stop.\rA Mach Bike is speedy, but it can't\nstop very quickly.\rIt gets a little tricky to get around\na corner.\rRelease the + Control Pad a little\nbefore the corner and slow down.\rThere are small sandy slopes\nthroughout the Hoenn region.\rThe loose, crumbly sand makes it\nimpossible to climb normally.\rBut if you have a Mach Bike, you can\nzip up a sandy slope.;---;
It's a handbook on the Acro Bike.\rPress the B Button while riding,\nand the front wheel lifts up.\rYou can zip around with the front\nwheel up using the + Control Pad.\rThis technique is called a wheelie.\rKeeping the B Button pressed,\nyour Bike can hop on the spot.\rThis technique is called a bunny hop.\rYou can ride while hopping, too.\rPress the B Button and the + Control\nPad at the same time to jump.\rPress the + Control Pad to the side\nto jump sideways.\rPress it backwards to make the Bike\nchange directions while jumping.;---;
Up to three Coins can be used to play\nthe Slots.;---;
It's easy to lose track of time in here.\nI should get back to work.;---;
It's very difficult to make it stop\nright on [129]7.\"\rIf it stops on [129]7\" during the Reel Time\nbonus game, you'll receive extra Coins.;---;
Coins are needed to play here\nin the Game Corner.;---;
Hey, kid, if you want to play here,\nyou need a Coin Case.\rI think the young lady next door\nhad one. Go see her!;---;
Mauville has something for\neveryone.\rFor me, it's the Game Corner.;---;
Which one will you choose?;---;
Did you come from far away?;---;
The Roulette tables have different rates.\rCheck your Coins if you're going to\npick a table.;---;
This is Mauville Game Corner.;---;
Okay, you wanted some Coins for\nthe games?\rBut you don't have a Coin Case for\nstowing the Coins.;---;
Were you looking for Coins?;---;
It's $1000 for 50 Coins.\nWould you like some?;---;
Oh| You don't need Coins, then?\nGood luck on your adventure!;---;
Um| You don't appear to have\nenough money|;---;
Thank you very much!\nHere are your Coins!;---;
[PLAYER] received 50 coins.;[PLAYER] erhielt 50 Münzen.;
The seasons, the weather, where\nthe moon sits in the sky|\rThese and other conditions make\nthe sea change its expression.\rThat's right!\nThe sea is like a living thing!;---;
I get seasick real easily.\nSo I get to help out here instead.;---;
Designing a large ship is more like\nmaking a big building than putting\ntogether a transportation vehicle.;---;
Don't you think it's strange that\na ship made of heavy iron floats?\rIt floats because of a principle\ncalled buoyancy.;---;
Mr. Briney: Ah, [PLAYER]!\nIt's been too long!\rAye, since I met you, this old sea dog's\nbeen feeling frisky!\rSo I've decided to help Dock make\na ferry.\rAye, after all, a ferry would be able\nto carry a lot of people.\rBut, you know, that Dock is really\nsomething special.\rWith his knack for technology and\nmy experience, I'm sure that we can\nbuild one great ship, aye!;---;
Umm| If this goes here, and that\ngoes over there|\rThen where does this thing go?\nAnd what about that doohickey?\rAaargh! I can't make heads or tails\nof this!\rHm?\nHi, I'm Dock.\rCapt. Stern commissioned me to\ndesign a ferry.;---;
Dock: Oh! That there|\nAre they Devon Goods?\rBut, hmm|\nThis won't do|\rCapt. Stern went off somewhere.\nHe said he had some work to do.\rCould I get you to go find Capt.\nStern and deliver that to him?;---;
Dock: Where could Capt. Stern have\ngone off to?\rCould you go find Capt. Stern and\ndeliver that parcel to him?;---;
Dock: Shipbuilding is an art.\rA lot of things can't be figured out\njust by calculating.\rI really could use advice from a veteran\nwho knows the seas|;---;
Dock: Hi! Mr. Briney's joined us to\nlend us his help.\rThanks to the veteran sailor, the\nferry is steadily coming together.;---;
Dock: The ferry is finally ready!\rThe new S.S. Tidal is truly a marvel\nof technology!\rBut, I get the feeling that we can\nmake something even better.\rYou know, there's never an end to\ntechnology's march.;---;
The entrance fee is $50.\r| | |\rOh? You're with that group that\nwent in earlier?\rYou're the only one who's late.\nYou'd better go catch up to them!;Der Eintritt kostet $50.\r| | |\rOh? Du gehörst zu der Gruppe,\ndie vorhin gekommen ist?\rDu bist spät dran.\nBeeil' dich besser!;
We were told to assemble here,\nso we did, but|\rOur Boss, the linchpin, isn't here.;---;
